URL d'accès au document;Type de document;Titre;Auteurs;Contributeur;Éditeurs;Date d'édition;Description;Sujet;Nombre de Vues;Code Sdewey;Sdewey;Set OAI;Provenance;Ark Catalogue;Ark Recueil;Droits
https://gallica.bnf.fr/ark:/12148/bpt6k5707569k;monographie;Les entretiens misterieux des trois princes en cage, dans le bois de Vincenne, sous les figures du lyon, du renard & du singe. Dialogue;;;A Paris, M. DC. L.;1650;;;24;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33369390b;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5610344x;monographie;Les souspirs des fleurs de lys, addressées [sic] au Roy et à la Reyne.;;;A Paris, M. DC. LII.;1652;;;18;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33608955h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54275754;monographie;Regrets heroiques du soldat amoureux résolu de mourir pour sa patrie;;;Ve T. Pepingué (Paris);1649;;;12;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33577364v;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5567591k;monographie;Hymne de Ste Geneviefve, patronne de la ville de Paris , par A. G. E. D. G.;Godeau, Antoine (1605-1672). Auteur du texte;;P. Le Petit (Paris);1652;;;22;944;Histoire de France;gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb305168274;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57078790;monographie;Les Illustres présages des advantageux succez de nos troupes sous la conduite d'un prince de Bourbon. [Par Mathieu Du Bos.];Du Bos, Matthieu. Auteur du texte;;;1649;;;20;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb303602329;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5705773j;monographie;Satyre sur les troubles de Paris, en vers burlesques;;;;1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33596444p;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5436634h;monographie;La veritable suite du Parlement burlesque de Ponthoise , contenant les noms et les eloges de quatre nouveaux Renegats, et la harangue faite par Mazarin à son départ. Par l'autheur de la première partie;;;[s.n.][s.n.];1652;;;9;84;Littérature francophone;gallica:corpus:IledeFr1 ¤ gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336403741;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54275450;monographie;Requeste présentée à Monseigneur le Prince, par les vignerons de son gouvernement de Bourgongne. En vers burlesques;;;N. Bessin (Paris);1649;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb335864612;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5620087x;monographie;L'Ombre de monsieur de :Chastillon: +Châtillon+ : ou, les Avis heroïques et importans donnez à Mr le prince de Condé;;;A Paris, chez Denys Langlois. M.DC.XLIX;1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb361274299;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k6526618k;monographie;Relation de tout ce qui s'est fait et passé en la Deputation du Corps de la Milice de Paris. Et l'asseurance que le Roy a donnée de se rendre Lundy à Paris, avec toute la satisfaction qu'on a desirée de Sa Majesté.;;;A Paris, Chez Pierre Le Petit, Impr. & Libr. ord. du Roy, ruë Saint Jacques, à la Croix d'Or. M. DC. LII. Avec privilege du Roy.;1652;;France (1643-1715, Louis XIV);12;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb36296579h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55430289;monographie;Le ministre d'estat flambé;;Cyrano de Bergerac, Savinien de (1619-1655). Auteur présumé du texte;J. Brunet (Paris);1649;;;18;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb30293801v;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5707754t;monographie;Les sentimens de réjouissance, d'un solitaire, pour l'heureux retour du Roy dans sa bonne ville de Paris. Dédiés à nosseigneurs de Parlement.;;;A Paris, M. DC. XLIX.;1649;;;22;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33601270s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57235620;monographie;Le Pourtraict des favoris. En vers burlesques;;;;1649;;;22;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33543758f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5706016d;monographie;Les aenigmes royalles de ce temps presentez à Leurs Majestez;;;P. du Pont (Paris);1650;;;16;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33367681q;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56596866;monographie;Harangues et Éloges véritables de deux archevesques protecteurs de la paix et d'un mesme trouppeau... par M. H. D. Barroys,...;Barrois, H. de. Auteur du texte;;Sevestre (Paris);1649;;;18;20;Religion:Généralités;gallica:theme:2:20 ¤ gallica:typedoc:monographies;bnf.fr;cb300602663;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57871168;monographie;Les occupations clericalles durant les vaccations, extraordinaires du Palais de l'année mil six cent quarante neuf. Elegie.;;;[S. l. n. d.];1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb335156868;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k9613626s;monographie;Le conseiller fidele;Cyrano de Bergerac, Savinien de (1619-1655). Auteur du texte;;A Paris, chez Jean Brunet, ruë neuve sainct Louys, au Canon Royal, proche le Palais. M. DC. XLIX. Avec permission.;1649;;France (1643-1715, Louis XIV);20;944;Histoire de France;gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb34024687v;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5700864c;monographie;Discours facetieux et politiques, en vers burlesques sur toutes les affaires du temps, par O. D. C.;;O. D. C.. Fonction indéterminée;G. Sassier (Paris);1649;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33350218z;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5610021w;monographie;Soupirs françois redoublez, sur la paix italienne. Magna est veritas & prævalet !;Duval, Jean. Auteur du texte;;Mil six cens quarante-neuf;1649;;;18;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33608958j;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5720695s;monographie;Suitte de la Juliade ou Les adieux au Mazarin.;;;A Paris, M. DC. LI.;1651;;;26;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336160594;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54295802;monographie;Triolets sur le tombeau de la galanterie et sur la réforme générale;;;[s.n.][s.n.];1649;;;26;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33631507g;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k64671181;monographie;Harangue faite a la Reyne, au Palais Royal, le 21. decemb. 1648. Par Mr Amelot premier president de la Cour des aydes. Pour la revocation du traité des tailles, & le soulagement des officiers, & du peuple. Avec un recit abbregé de ce qui se passa en la deputation de ladite Cour sur ce sujet.;Amelot de Mauregard, Jacques (1602-1668). Auteur du texte;;A Paris, chez Denys Langlois, au mont S. Hilaire, à l'enseigne du Pelican. M. DC. XLIX.;1649;[Mazarinades . 1649];France (1643-1715, Louis XIV);24;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb30016221j;cb42140138q;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5540086t;monographie;Procez burlesque entre Mr le Prince et Madame la duchesse d'Esguillon, avec les plaidoyers, par le S. D. S. M.;;D. S. M.. Fonction indéterminée;A Paris, chez la veufve Theod. Pepingué, & Est. Maucroy, ruë de la Harpe vis à vis la ruë des Mathurins. M. DC. XLIX. Avec permission.;1649;;France (1643-1715, Louis XIV);36;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb335519759;cb421393414 ¤ cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k4331482;monographie;Le tableau funeste des harpies de l'estat et des tyrans du peuple, et notament celuy de leur principal chef, contenant les plus grands maux qu'il a commis dans l'Europe...;;;[s.n.][s.n.];1651;;;31;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33620217h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5510559t;monographie;L'apologie du theatre du monde renversé, ou Les comedies abbatues du temps present . Par I.C.D.L;Lorme, J.-C. de. Auteur du texte;;A Paris, chez Rolin de La Haye. M.DC.XLIX;1649;;;28;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb30834457d;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54275702;monographie;Quatre amants disgraciez, rapportez par Enigmes à quatre Grands de l'Estat, & discourant de leurs faveurs, ou de leurs disgraces, avec une proportion entiere & mystique, avec celle de ceux qui font le sujet de cette veritable fiction.;;;[S. l.] M. DC. L.;1650;;;26;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33559723f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55441976;monographie;Agreable et veritable recit de ce qui s'est passé, devant et depuis l'enlevement du Roy, hors la ville de Paris, par le conseil de Jule Mazarin . En vers burlesques;;;A Paris, chez Jacques Guillery. M.DC.XLIX;1649;;;18;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb36116948h;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429419s;monographie;Les triolets du temps, selon les visions d'un petit fils du grand Nostradamus. Faits pour la consolation des bons François. Et dédiés au Parlement.;Duval, Jean (16..-1680). Auteur du texte;Marigny, Jacques Carpentier de (1615-1673). Auteur prétendu du texte;A Paris, chez Denys Langlois, au mont S. Hilaire, à l'enseigne du Pelican. M. DC. XLIX.;1649;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb30390478s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5661064b;monographie;La comparaison des comparaisons aux Mazarins. Burlesque fait à Descain;;;;1652;;;36;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33315501f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5577978c;monographie;Agreable recit de ce qui s'est passé aux dernieres barricades de Paris . Descrites en vers burlesques. Reveuës & corrigées en cette derniere edition;"Verderonne, Claude-Charles de L' Aubespine (1609-1658 ; baron de). Auteur du texte";;A Paris, chez Nicolas Bessin. M.DC.XLIX;1649;;;26;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb332358303;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57236890;monographie;L'Orphée grotesque, avec le bal rustique. En vers burlesques. Premiere partie.;;;A Paris, chez Sebastien Martin, ruë S. Jean de Latran, prés le College royal, devant S. Benoist. M. DC. XLIX. Avec permission.;1649;;;34;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33522679g;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k433142s;monographie;La Juliade ou Discours de l'Europe à Monseigneur le Duc d'Orléans sur l'esloignement du Cardinal Mazarin, & le Retour des Princes.;;;A Paris, M. DC. LI.;1651;;;49;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb334437944;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429547f;monographie;Raillerie universelle, dediee aux curieux de ce temps . En vers burlesques;Picot, Antoine (16..?-16..). Auteur du texte;;A Paris, chez Pierre Targa, ruë Saint Victor, au Soleil d'Or. M. DC. XLIX. Avec permission;1649;;France (1643-1715, Louis XIV);22;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33563085t;cb421401559 ¤ cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5849120x;monographie;L'injuste prison de Messieurs les princes, et les convulsions de la France durant leur détention, par un gentilhomme François;;;J. Paslé (Paris);1651;;;34;944;Histoire de France;gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb334316229;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57221392;monographie;Le théologien d'Estat, fidellement traduit en vers burlesques. Dedié à la Reyne regente.;;;A Paris. M. DC. XLIX.;1649;;;38;24;Théologie morale et spirituelle chrétienne;gallica:theme:2:24 ¤ gallica:typedoc:monographies;bnf.fr;cb33625287w;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k65237966;monographie;Les Trois agréables conférences de deux paisans de saint Ouen et de Montmorency sur les affaires du temps;;;;1649;;;32;80;Littérature:Généralités;gallica:corpus:IledeFr1 ¤ gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33632071f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5849655v;monographie;La farce des courtisans de Pluton et leur pèlerinage en son royaume;Lavalise, De. Auteur du texte;;[s.n.][s.n.];1649;;;34;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb30753852s;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5723710z;monographie;Le politique burlesque dédié à Amaranthe par S.T.F.S.L.S.D.T.;;;;1649;;;46;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33542558n;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k9600735w;monographie;Catechisme des partisans, ou Resolutions theologiques, touchant l'imposition, levées & employ des finances . Dressé par demandes & responces, pour plus grande facilité. Par le R. P. D. P. D. S. I.;Pierre de Saint-Joseph (1594-1662). Auteur du texte;;A Paris, chez Cardin Besongne, ruë d'Escosse pres S. Hilaire. M. D.C. XLIX. Avec permission.;1649;;France (1643-1715, Louis XIV);40;944;Histoire de France;gallica:theme:9:944 ¤ gallica:typedoc:monographies;bnf.fr;cb31109227f;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5657474p;monographie;A Mazarin , sonnet;;;[S. l., 1649];1649;;France (1643-1715, Louis XIV);6;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33229154x;cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5427364n;monographie;Recueil general, de toutes les chansons mazarinistes. Et avec plusieurs qui n'ont point estées chantées.;;;A Paris, M.DC. XLIX.;1649;;;30;78;Musique;gallica:theme:7:78 ¤ gallica:typedoc:monographies;bnf.fr;cb33571917j;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56103334;monographie;La nouvelle mazarinade , ou Le bruit qui court, de Mazarin. En Vers Burlesques.;;;[S. l.] M. DC. LII.;1652;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb335113060;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56542883;monographie;"A tous les habitans de la terre, l'heureux genie. Salut . Les advenuës du bien souverain de l'homme. C'est à sc̜avoir; le traitté de la paix entre les hommes. De la guerre contre les vices : et de l'intelligence dans l'amour du ciel. Vray miroir de l'homme d'honneur, de l'homme sage, & de l'homme heureux";;;[S.l.] M.DC.LII;1652;;;50;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb359400024;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5721652b;monographie;Nouveau recueil général contenant toutes les chansons Mazarinistes et plusieurs qui n'ont point estées chantées, depuis la sorties de Messieurs les Princes, avec les tricotets et [...] de Mazarin, depuis sa sortie;;;Marignon Jacquet (Paris);1652;;;42;79;Loisirs, sports, arts du spectacle;gallica:theme:7:79 ¤ gallica:typedoc:monographies;bnf.fr;cb33509024t;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56951907;monographie;Le courrier burlesque de la guerre de Paris, envoyé à Monseigneur le prince de Condé, pour divertir Son Altesse durant sa prison . Ensemble tout ce qui se passa jusques au retour de Leurs Majestez;"Saint-Julien (16..?-17..? ; poète). Auteur du texte";;Jouxte la copie imprimée à Anvers, et se vend à Paris, au Palais. M. DC. L.;1650;;France (1643-1715, Louis XIV);34;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb31282123x;cb421393414 ¤ cb421401559;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56642268;monographie;Avertissement+ charitable à :Mr.: +monsieur+ Cohon :evesque: +évêque+ de Dol en Bretagne , et de fraude en Guyenne;;;[S.l., 1650];1650;;;6;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb35950246h;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54486241;monographie;L'iIntrigue de l'emprisonnement et de l'eslargissement de Messieurs les Princes...;Du Bosc de Montandré, Claude (16..-1690). Auteur du texte;;[s.n.][s.n.];1652;;;114;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb303603379;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429369b;monographie;Les triolets d'Apollon et des neuf muses;;;F. Noël (Paris);1650;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336314730;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5612921m;monographie;La Débauche de quatre monopoleurs et leurs entretiens sur les affaires présentes, en vers burlesques, par M. Scaron;Scarron, Paul (1610-1660). Auteur du texte;;P. Du Mont (Paris);1652;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb31308582h;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k57312668;monographie;Le Pater des Jesuites.;;;Jouxte la copie imprimée à Leyde. M. DC. XXXXIX.;1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33528099w;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5425920x;monographie;La rivière à sec, au coeur de l'Hyver pendant ses plus grandes Pluyes.;;;[s. n.][s. n.];1650;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33590394h;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429368x;monographie;Triolets à la mode sur la paix , faits dans la pomme de pin, pour l'heureux retour du Roy à Paris;;;A Paris, chez Denys Langlois, au mont S. Hilaire, à l'enseigne du Pelican. Et en sa boutique au bout du Pont-neuf, vers l'Eschole. M. DC. XLIX.;1649;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33631472n;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54291791;monographie;Les triolets de Mazarin sur le sujet de sa fuite;;;[s.n.] (Anvers);1651;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336314792;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5425505v;monographie;Les proprietez diaboliques D. C.;;;M. DC. XLIX.;1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33556299k;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54293789;monographie;Triolets sur la jonction des princes, pour la deroute des Mazarins;;;A Paris, Chez Novel Le Poultier. M. DC. LII.;1652;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336315002;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429175c;monographie;Le transport et les pleurs du Hieremie anglois, sur les miseres du Siecle . En vers burlesques;;;A Paris, chez Claude Morlot, ruë de la Bucherie, aux vieilles Estuves. M. DC. XLIX. Avec permission;1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33629687z;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k6471687d;monographie;Requeste des marchands libraires du Pont-Neuf, présentée à Nosseigneurs de la Bazoche. En vers burlesques.;;;[S. l.] M. DC. L.;1650;;;20;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33586376t;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5577109c;monographie;AntiMazarin+;;;[S.l., ca 1651];1651;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb359429608;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429180p;monographie;Triolets de Paris;;;M. DC. XLIX.;1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb336314808;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5429173j;monographie;Triolets de joye chantez par Paris, pour chasser la mélancolie . Première partie;;;D. Langlois (Paris);1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb33631475p;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k8727249z;monographie;Histoire de la prison et de la liberté de M. le Prince. [Par Claude Joly.];Joly, Claude (1607-1700). Auteur du texte;;A. Courbé (Paris);1651;;;248;20;Religion:Généralités;gallica:theme:2:20 ¤ gallica:typedoc:monographies;bnf.fr;cb30657639t;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5651408t;monographie;L'Apotheose de la paille , prise par les dieux et les deesses, en faveur de Messieurs les princes. Et l'abjection du papier, pris par Priape, les sylvains, faunes & satyres. Galanterie, ou caprice;;;A Paris, chez Jean Brunet. M.DC.LII;1652;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb361241319;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5425947k;monographie;Le Qui fut de Jacquemard sur les sujets de la guerre mazarine;;;P. de Chaumusy (Paris);1652;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33562187j;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k55764575;monographie;L'adieu de Mazarin . Burlesque;;;Sur l'imprimé à Paris. Chez Claude Huot M.DC.XLIX;1649;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb361210799;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5426086w;monographie;Requeste burlesque des partisans au Parlement;;;A Paris, chez Jacques Guillery, ruë des Sept-Voyes, devant le College de Fortet, proche Mont-Aigu. M. DC. XLIX. Avec permission.;1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33586316z;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56085902;monographie;Les balades servant à l'histoire. Reveuës & Augmentées.;;;A Paris, Chez Nicolas Vivenay, Imprimeur ordinaire de Monseigneur le Prince de Condé. M. DC. LII.;1652;;;14;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb332548052;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k56103245;monographie;La nouvelle Paris, ou l'heureux changement de ses maux par le retour de son Roy;;;J. Henauld (Paris);1649;;;18;81;Littérature américaine;gallica:theme:8:81 ¤ gallica:typedoc:monographies;bnf.fr;cb335114873;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k87253043;monographie;L'Histoire du temps, ou le Veritable recit de ce qui s'est passé dans le Parlement depuis le mois d'aoust 1647. jusques au mois de novembre 1648. Avec les harangues & les advis differends, qui ont esté proposez dans les affaires qu'on y a solemnellement traittées;Johannès, Nicolas (15..?-1663). Auteur du texte;;[Paris.] M.DC.XLIX;1649;;France -- 1643-1715 (Louis XIV);372;20;Religion:Généralités;gallica:theme:2:20 ¤ gallica:typedoc:monographies;bnf.fr;cb30655542z;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k54275220;monographie;Response au Catalogue des partisans en vers burlesques;;;[S.l.] M.DC.LI;1651;;;16;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb35941099k;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5660977r;monographie;La Bouteille cassee, attachee avec une Fronde au cul de Mazarin, fuyant apres avoir sceu la grande deffaite de son armée, par celle de son Altesse Royale, commandée par Monseigneur le Prince de Condé. Satyre divertissante.;;;A Paris, Par l'ordre commun de plusieurs bons & fidels François. M. DC. LII.;1652;;;18;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33272302k;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k87253273;monographie;Jugement de tout ce qui a esté imprimé contre le cardinal Mazarin, depuis le sixiéme janvier, jusques à la declaration du premier avril mil six cens quarante neuf.;Naudé, Gabriel (1600-1653). Auteur du texte;;[S.l., 1649];1649;;France (1643-1715, Louis XIV);474;20;Religion:Généralités;gallica:theme:2:20 ¤ gallica:typedoc:monographies;bnf.fr;cb31005698x;cb421393414;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5679241s;monographie;La Catastrophe mazarine.;Scarron, Paul (1610-1660). Auteur du texte;;[S. l.] M. DC. LII.;1652;;;14;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb31308378q;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5612355b;monographie;"Les Oeufs rouge [""sic""] à Mazarin, apresté par M. Scaron en vers burlesques";Scarron, Paul (1610-1660). Auteur du texte;;M. Belley (Paris);1652;;;10;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb31308384n;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5425918v;monographie;Le Quendira-t'on de Mazarin , avec le Remerciment des imprimeurs et colporteurs aux autheurs de ce temps. En vers burlesques et la Lettre de l'inconnu;;;A. Quenet (Paris);1649;;;10;80;Littérature:Généralités;gallica:theme:8:80 ¤ gallica:typedoc:monographies;bnf.fr;cb33561023s;;domaine public
https://gallica.bnf.fr/ark:/12148/bpt6k5576740x;monographie;Agreable et veritable recit de ce qui s'est passé, devant et depuis l'enlevement du :Roy: +Roi+ , hors la ville de Paris, par le conseil de Jule Mazarin . En vers burlesques;;;A Paris, chez Jacques Guillery. M.DC.XLIX;1649;;;19;84;Littérature francophone;gallica:theme:8:84 ¤ gallica:typedoc:monographies;bnf.fr;cb36116949v;;domaine public
